week_start,iso_year,iso_week,month,item_name,category,unit_price,total_units_sold,total_revenue,avg_daily_units,weekend_days_count,is_break_week,is_exam_week,is_enrollment_week,demand_label
10/14/2024,2024,42,10,Instant Noodles,Snack,25,295,7375,42.142857142857146,2,0,1,0,High Demand
10/14/2024,2024,42,10,Lumpia Shanghai,Snack,35,195,6825,27.857142857142858,2,0,1,0,High Demand
10/14/2024,2024,42,10,Pork Sisig Rice,Main Meal,70,201,14070,28.714285714285715,2,0,1,0,High Demand
10/14/2024,2024,42,10,Siomai Rice,Snack,40,271,10840,38.714285714285715,2,0,1,0,High Demand
10/14/2024,2024,42,10,Soft Drinks,Beverage,20,244,4880,34.857142857142854,2,0,1,0,High Demand
10/14/2024,2024,42,10,Spaghetti,Main Meal,50,145,7250,20.714285714285715,2,0,1,0,High Demand
10/14/2024,2024,42,10,Vegetable Meal,Main Meal,55,86,4730,12.285714285714286,2,0,1,0,Low Demand
10/21/2024,2024,43,10,Banana Cue,Snack,15,143,2145,20.428571428571427,2,0,0,0,High Demand
10/21/2024,2024,43,10,Beef Tapa Rice,Main Meal,75,162,12150,23.142857142857142,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Bottled Water,Beverage,15,171,2565,24.428571428571427,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Buko Pandan,Dessert,40,67,2680,9.571428571428571,2,0,0,0,High Demand
10/21/2024,2024,43,10,Burger Steak,Main Meal,60,125,7500,17.857142857142858,2,0,0,0,High Demand
10/21/2024,2024,43,10,Chicken Adobo Rice,Main Meal,65,224,14560,32,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Coffee (Hot/Iced),Beverage,25,215,5375,30.714285714285715,2,0,0,0,Low Demand
10/21/2024,2024,43,10,French Fries,Snack,30,109,3270,15.571428571428571,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Fried Chicken,Main Meal,60,195,11700,27.857142857142858,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Halo-Halo,Dessert,45,84,3780,12,2,0,0,0,High Demand
10/21/2024,2024,43,10,Iced Tea,Beverage,15,295,4425,42.142857142857146,2,0,0,0,High Demand
10/21/2024,2024,43,10,Instant Noodles,Snack,25,249,6225,35.57142857142857,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Lumpia Shanghai,Snack,35,149,5215,21.285714285714285,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Pork Sisig Rice,Main Meal,70,197,13790,28.142857142857142,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Siomai Rice,Snack,40,181,7240,25.857142857142858,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Soft Drinks,Beverage,20,185,3700,26.428571428571427,2,0,0,0,Low Demand
10/21/2024,2024,43,10,Spaghetti,Main Meal,50,163,8150,23.285714285714285,2,0,0,0,High Demand
10/21/2024,2024,43,10,Vegetable Meal,Main Meal,55,102,5610,14.571428571428571,2,0,0,0,High Demand
10/28/2024,2024,44,10,Banana Cue,Snack,15,135,2025,19.285714285714285,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Beef Tapa Rice,Main Meal,75,186,13950,26.571428571428573,2,0,0,0,High Demand
10/28/2024,2024,44,10,Bottled Water,Beverage,15,180,2700,25.714285714285715,2,0,0,0,High Demand
10/28/2024,2024,44,10,Buko Pandan,Dessert,40,70,2800,10,2,0,0,0,High Demand
10/28/2024,2024,44,10,Burger Steak,Main Meal,60,105,6300,15,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Chicken Adobo Rice,Main Meal,65,236,15340,33.714285714285715,2,0,0,0,High Demand
10/28/2024,2024,44,10,Coffee (Hot/Iced),Beverage,25,240,6000,34.285714285714285,2,0,0,0,High Demand
10/28/2024,2024,44,10,French Fries,Snack,30,128,3840,18.285714285714285,2,0,0,0,High Demand
10/28/2024,2024,44,10,Fried Chicken,Main Meal,60,209,12540,29.857142857142858,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Halo-Halo,Dessert,45,96,4320,13.714285714285714,2,0,0,0,High Demand
10/28/2024,2024,44,10,Iced Tea,Beverage,15,253,3795,36.142857142857146,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Instant Noodles,Snack,25,244,6100,34.857142857142854,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Lumpia Shanghai,Snack,35,131,4585,18.714285714285715,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Pork Sisig Rice,Main Meal,70,199,13930,28.428571428571427,2,0,0,0,High Demand
10/28/2024,2024,44,10,Siomai Rice,Snack,40,178,7120,25.428571428571427,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Soft Drinks,Beverage,20,202,4040,28.857142857142858,2,0,0,0,Low Demand
10/28/2024,2024,44,10,Spaghetti,Main Meal,50,145,7250,20.714285714285715,2,0,0,0,High Demand
10/28/2024,2024,44,10,Vegetable Meal,Main Meal,55,107,5885,15.285714285714286,2,0,0,0,High Demand
11/4/2024,2024,45,11,Banana Cue,Snack,15,141,2115,20.142857142857142,2,0,0,0,High Demand
11/4/2024,2024,45,11,Beef Tapa Rice,Main Meal,75,194,14550,27.714285714285715,2,0,0,0,High Demand
11/4/2024,2024,45,11,Bottled Water,Beverage,15,183,2745,26.142857142857142,2,0,0,0,High Demand
11/4/2024,2024,45,11,Buko Pandan,Dessert,40,65,2600,9.285714285714286,2,0,0,0,Low Demand
11/4/2024,2024,45,11,Burger Steak,Main Meal,60,115,6900,16.428571428571427,2,0,0,0,Low Demand
11/4/2024,2024,45,11,Chicken Adobo Rice,Main Meal,65,256,16640,36.57142857142857,2,0,0,0,High Demand
11/4/2024,2024,45,11,Coffee (Hot/Iced),Beverage,25,240,6000,34.285714285714285,2,0,0,0,High Demand
11/4/2024,2024,45,11,French Fries,Snack,30,112,3360,16,2,0,0,0,Low Demand
11/4/2024,2024,45,11,Fried Chicken,Main Meal,60,237,14220,33.857142857142854,2,0,0,0,High Demand
11/4/2024,2024,45,11,Halo-Halo,Dessert,45,81,3645,11.571428571428571,2,0,0,0,Low Demand
11/4/2024,2024,45,11,Iced Tea,Beverage,15,292,4380,41.714285714285715,2,0,0,0,High Demand
11/4/2024,2024,45,11,Instant Noodles,Snack,25,280,7000,40,2,0,0,0,High Demand
11/4/2024,2024,45,11,Lumpia Shanghai,Snack,35,161,5635,23,2,0,0,0,High Demand
11/4/2024,2024,45,11,Pork Sisig Rice,Main Meal,70,216,15120,30.857142857142858,2,0,0,0,High Demand
11/4/2024,2024,45,11,Siomai Rice,Snack,40,207,8280,29.571428571428573,2,0,0,0,High Demand
11/4/2024,2024,45,11,Soft Drinks,Beverage,20,207,4140,29.571428571428573,2,0,0,0,High Demand
11/4/2024,2024,45,11,Spaghetti,Main Meal,50,140,7000,20,2,0,0,0,Low Demand
11/4/2024,2024,45,11,Vegetable Meal,Main Meal,55,126,6930,18,2,0,0,0,High Demand
11/11/2024,2024,46,11,Banana Cue,Snack,15,123,1845,17.571428571428573,2,0,0,0,Low Demand
11/11/2024,2024,46,11,Beef Tapa Rice,Main Meal,75,173,12975,24.714285714285715,2,0,0,0,High Demand
11/11/2024,2024,46,11,Bottled Water,Beverage,15,160,2400,22.857142857142858,2,0,0,0,Low Demand
11/11/2024,2024,46,11,Buko Pandan,Dessert,40,68,2720,9.714285714285714,2,0,0,0,High Demand
11/11/2024,2024,46,11,Burger Steak,Main Meal,60,127,7620,18.142857142857142,2,0,0,0,High Demand
11/11/2024,2024,46,11,Chicken Adobo Rice,Main Meal,65,231,15015,33,2,0,0,0,Low Demand
11/11/2024,2024,46,11,Coffee (Hot/Iced),Beverage,25,234,5850,33.42857142857143,2,0,0,0,High Demand
11/11/2024,2024,46,11,French Fries,Snack,30,108,3240,15.428571428571429,2,0,0,0,Low Demand
11/11/2024,2024,46,11,Fried Chicken,Main Meal,60,215,12900,30.714285714285715,2,0,0,0,High Demand
11/11/2024,2024,46,11,Halo-Halo,Dessert,45,91,4095,13,2,0,0,0,High Demand
11/11/2024,2024,46,11,Iced Tea,Beverage,15,289,4335,41.285714285714285,2,0,0,0,High Demand
11/11/2024,2024,46,11,Instant Noodles,Snack,25,253,6325,36.142857142857146,2,0,0,0,Low Demand
11/11/2024,2024,46,11,Lumpia Shanghai,Snack,35,161,5635,23,2,0,0,0,High Demand
11/11/2024,2024,46,11,Pork Sisig Rice,Main Meal,70,215,15050,30.714285714285715,2,0,0,0,High Demand
11/11/2024,2024,46,11,Siomai Rice,Snack,40,207,8280,29.571428571428573,2,0,0,0,High Demand
11/11/2024,2024,46,11,Soft Drinks,Beverage,20,194,3880,27.714285714285715,2,0,0,0,Low Demand
11/11/2024,2024,46,11,Spaghetti,Main Meal,50,145,7250,20.714285714285715,2,0,0,0,High Demand
11/11/2024,2024,46,11,Vegetable Meal,Main Meal,55,91,5005,13,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Banana Cue,Snack,15,124,1860,17.714285714285715,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Beef Tapa Rice,Main Meal,75,181,13575,25.857142857142858,2,0,0,0,High Demand
11/18/2024,2024,47,11,Bottled Water,Beverage,15,175,2625,25,2,0,0,0,High Demand
11/18/2024,2024,47,11,Buko Pandan,Dessert,40,72,2880,10.285714285714286,2,0,0,0,High Demand
11/18/2024,2024,47,11,Burger Steak,Main Meal,60,138,8280,19.714285714285715,2,0,0,0,High Demand
11/18/2024,2024,47,11,Chicken Adobo Rice,Main Meal,65,233,15145,33.285714285714285,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Coffee (Hot/Iced),Beverage,25,218,5450,31.142857142857142,2,0,0,0,Low Demand
11/18/2024,2024,47,11,French Fries,Snack,30,103,3090,14.714285714285714,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Fried Chicken,Main Meal,60,205,12300,29.285714285714285,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Halo-Halo,Dessert,45,94,4230,13.428571428571429,2,0,0,0,High Demand
11/18/2024,2024,47,11,Iced Tea,Beverage,15,300,4500,42.857142857142854,2,0,0,0,High Demand
11/18/2024,2024,47,11,Instant Noodles,Snack,25,231,5775,33,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Lumpia Shanghai,Snack,35,147,5145,21,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Pork Sisig Rice,Main Meal,70,204,14280,29.142857142857142,2,0,0,0,High Demand
11/18/2024,2024,47,11,Siomai Rice,Snack,40,180,7200,25.714285714285715,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Soft Drinks,Beverage,20,195,3900,27.857142857142858,2,0,0,0,Low Demand
11/18/2024,2024,47,11,Spaghetti,Main Meal,50,146,7300,20.857142857142858,2,0,0,0,High Demand
11/18/2024,2024,47,11,Vegetable Meal,Main Meal,55,110,6050,15.714285714285714,2,0,0,0,High Demand
11/25/2024,2024,48,11,Banana Cue,Snack,15,141,2115,20.142857142857142,2,0,0,0,High Demand
11/25/2024,2024,48,11,Beef Tapa Rice,Main Meal,75,182,13650,26,2,0,0,0,High Demand
11/25/2024,2024,48,11,Bottled Water,Beverage,15,154,2310,22,2,0,0,0,Low Demand
11/25/2024,2024,48,11,Buko Pandan,Dessert,40,72,2880,10.285714285714286,2,0,0,0,High Demand
11/25/2024,2024,48,11,Burger Steak,Main Meal,60,126,7560,18,2,0,0,0,High Demand
11/25/2024,2024,48,11,Chicken Adobo Rice,Main Meal,65,275,17875,39.285714285714285,2,0,0,0,High Demand
11/25/2024,2024,48,11,Coffee (Hot/Iced),Beverage,25,232,5800,33.142857142857146,2,0,0,0,High Demand
11/25/2024,2024,48,11,French Fries,Snack,30,109,3270,15.571428571428571,2,0,0,0,Low Demand
11/25/2024,2024,48,11,Fried Chicken,Main Meal,60,240,14400,34.285714285714285,2,0,0,0,High Demand
11/25/2024,2024,48,11,Halo-Halo,Dessert,45,87,3915,12.428571428571429,2,0,0,0,High Demand
11/25/2024,2024,48,11,Iced Tea,Beverage,15,299,4485,42.714285714285715,2,0,0,0,High Demand
11/25/2024,2024,48,11,Instant Noodles,Snack,25,238,5950,34,2,0,0,0,Low Demand
11/25/2024,2024,48,11,Lumpia Shanghai,Snack,35,149,5215,21.285714285714285,2,0,0,0,Low Demand
11/25/2024,2024,48,11,Pork Sisig Rice,Main Meal,70,212,14840,30.285714285714285,2,0,0,0,High Demand
11/25/2024,2024,48,11,Siomai Rice,Snack,40,199,7960,28.428571428571427,2,0,0,0,High Demand
11/25/2024,2024,48,11,Soft Drinks,Beverage,20,188,3760,26.857142857142858,2,0,0,0,Low Demand
11/25/2024,2024,48,11,Spaghetti,Main Meal,50,135,6750,19.285714285714285,2,0,0,0,Low Demand
11/25/2024,2024,48,11,Vegetable Meal,Main Meal,55,121,6655,17.285714285714285,2,0,0,0,High Demand
12/2/2024,2024,49,12,Banana Cue,Snack,15,125,1875,17.857142857142858,2,0,0,0,Low Demand
12/2/2024,2024,49,12,Beef Tapa Rice,Main Meal,75,191,14325,27.285714285714285,2,0,0,0,High Demand
12/2/2024,2024,49,12,Bottled Water,Beverage,15,158,2370,22.571428571428573,2,0,0,0,Low Demand
12/2/2024,2024,49,12,Buko Pandan,Dessert,40,63,2520,9,2,0,0,0,Low Demand
12/2/2024,2024,49,12,Burger Steak,Main Meal,60,144,8640,20.571428571428573,2,0,0,0,High Demand
12/2/2024,2024,49,12,Chicken Adobo Rice,Main Meal,65,264,17160,37.714285714285715,2,0,0,0,High Demand
12/2/2024,2024,49,12,Coffee (Hot/Iced),Beverage,25,236,5900,33.714285714285715,2,0,0,0,High Demand
12/2/2024,2024,49,12,French Fries,Snack,30,105,3150,15,2,0,0,0,Low Demand
12/2/2024,2024,49,12,Fried Chicken,Main Meal,60,225,13500,32.142857142857146,2,0,0,0,High Demand
12/2/2024,2024,49,12,Halo-Halo,Dessert,45,107,4815,15.285714285714286,2,0,0,0,High Demand
12/2/2024,2024,49,12,Iced Tea,Beverage,15,285,4275,40.714285714285715,2,0,0,0,High Demand
12/2/2024,2024,49,12,Instant Noodles,Snack,25,272,6800,38.857142857142854,2,0,0,0,High Demand
12/2/2024,2024,49,12,Lumpia Shanghai,Snack,35,162,5670,23.142857142857142,2,0,0,0,High Demand
12/2/2024,2024,49,12,Pork Sisig Rice,Main Meal,70,234,16380,33.42857142857143,2,0,0,0,High Demand
12/2/2024,2024,49,12,Siomai Rice,Snack,40,192,7680,27.428571428571427,2,0,0,0,High Demand
12/2/2024,2024,49,12,Soft Drinks,Beverage,20,197,3940,28.142857142857142,2,0,0,0,Low Demand
12/2/2024,2024,49,12,Spaghetti,Main Meal,50,153,7650,21.857142857142858,2,0,0,0,High Demand
12/2/2024,2024,49,12,Vegetable Meal,Main Meal,55,109,5995,15.571428571428571,2,0,0,0,High Demand
12/9/2024,2024,50,12,Banana Cue,Snack,15,163,2445,23.285714285714285,2,0,1,0,High Demand
12/9/2024,2024,50,12,Beef Tapa Rice,Main Meal,75,168,12600,24,2,0,1,0,Low Demand
12/9/2024,2024,50,12,Bottled Water,Beverage,15,185,2775,26.428571428571427,2,0,1,0,High Demand
12/9/2024,2024,50,12,Buko Pandan,Dessert,40,67,2680,9.571428571428571,2,0,1,0,High Demand
12/9/2024,2024,50,12,Burger Steak,Main Meal,60,112,6720,16,2,0,1,0,Low Demand
12/9/2024,2024,50,12,Chicken Adobo Rice,Main Meal,65,237,15405,33.857142857142854,2,0,1,0,High Demand
12/9/2024,2024,50,12,Coffee (Hot/Iced),Beverage,25,264,6600,37.714285714285715,2,0,1,0,High Demand
12/9/2024,2024,50,12,French Fries,Snack,30,158,4740,22.571428571428573,2,0,1,0,High Demand
12/9/2024,2024,50,12,Fried Chicken,Main Meal,60,198,11880,28.285714285714285,2,0,1,0,Low Demand
12/9/2024,2024,50,12,Halo-Halo,Dessert,45,82,3690,11.714285714285714,2,0,1,0,Low Demand
12/9/2024,2024,50,12,Iced Tea,Beverage,15,309,4635,44.142857142857146,2,0,1,0,High Demand
12/9/2024,2024,50,12,Instant Noodles,Snack,25,285,7125,40.714285714285715,2,0,1,0,High Demand
12/9/2024,2024,50,12,Lumpia Shanghai,Snack,35,194,6790,27.714285714285715,2,0,1,0,High Demand
12/9/2024,2024,50,12,Pork Sisig Rice,Main Meal,70,189,13230,27,2,0,1,0,Low Demand
12/9/2024,2024,50,12,Siomai Rice,Snack,40,215,8600,30.714285714285715,2,0,1,0,High Demand
12/9/2024,2024,50,12,Soft Drinks,Beverage,20,262,5240,37.42857142857143,2,0,1,0,High Demand
12/9/2024,2024,50,12,Spaghetti,Main Meal,50,133,6650,19,2,0,1,0,Low Demand
12/9/2024,2024,50,12,Vegetable Meal,Main Meal,55,116,6380,16.571428571428573,2,0,1,0,High Demand
12/16/2024,2024,51,12,Banana Cue,Snack,15,19,285,2.7142857142857144,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Beef Tapa Rice,Main Meal,75,24,1800,3.4285714285714284,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Bottled Water,Beverage,15,19,285,2.7142857142857144,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Buko Pandan,Dessert,40,9,360,1.2857142857142858,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Burger Steak,Main Meal,60,13,780,1.8571428571428572,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Chicken Adobo Rice,Main Meal,65,26,1690,3.7142857142857144,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Coffee (Hot/Iced),Beverage,25,36,900,5.142857142857143,2,1,0,0,Low Demand
12/16/2024,2024,51,12,French Fries,Snack,30,14,420,2,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Fried Chicken,Main Meal,60,23,1380,3.2857142857142856,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Halo-Halo,Dessert,45,19,855,2.7142857142857144,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Iced Tea,Beverage,15,22,330,3.142857142857143,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Instant Noodles,Snack,25,32,800,4.571428571428571,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Lumpia Shanghai,Snack,35,22,770,3.142857142857143,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Pork Sisig Rice,Main Meal,70,27,1890,3.857142857142857,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Siomai Rice,Snack,40,29,1160,4.142857142857143,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Soft Drinks,Beverage,20,27,540,3.857142857142857,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Spaghetti,Main Meal,50,14,700,2,2,1,0,0,Low Demand
12/16/2024,2024,51,12,Vegetable Meal,Main Meal,55,17,935,2.4285714285714284,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Banana Cue,Snack,15,22,330,3.142857142857143,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Beef Tapa Rice,Main Meal,75,21,1575,3,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Bottled Water,Beverage,15,14,210,2,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Buko Pandan,Dessert,40,7,280,1,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Burger Steak,Main Meal,60,14,840,2,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Chicken Adobo Rice,Main Meal,65,29,1885,4.142857142857143,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Coffee (Hot/Iced),Beverage,25,33,825,4.714285714285714,2,1,0,0,Low Demand
12/23/2024,2024,52,12,French Fries,Snack,30,11,330,1.5714285714285714,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Fried Chicken,Main Meal,60,37,2220,5.285714285714286,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Halo-Halo,Dessert,45,11,495,1.5714285714285714,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Iced Tea,Beverage,15,39,585,5.571428571428571,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Instant Noodles,Snack,25,43,1075,6.142857142857143,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Lumpia Shanghai,Snack,35,16,560,2.2857142857142856,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Pork Sisig Rice,Main Meal,70,39,2730,5.571428571428571,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Siomai Rice,Snack,40,24,960,3.4285714285714284,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Soft Drinks,Beverage,20,22,440,3.142857142857143,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Spaghetti,Main Meal,50,20,1000,2.857142857142857,2,1,0,0,Low Demand
12/23/2024,2024,52,12,Vegetable Meal,Main Meal,55,12,660,1.7142857142857142,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Banana Cue,Snack,15,21,315,3,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Beef Tapa Rice,Main Meal,75,31,2325,4.428571428571429,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Bottled Water,Beverage,15,19,285,2.7142857142857144,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Buko Pandan,Dessert,40,6,240,0.8571428571428571,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Burger Steak,Main Meal,60,13,780,1.8571428571428572,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Chicken Adobo Rice,Main Meal,65,43,2795,6.142857142857143,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Coffee (Hot/Iced),Beverage,25,20,500,2.857142857142857,2,1,0,0,Low Demand
12/30/2024,2025,1,12,French Fries,Snack,30,19,570,2.7142857142857144,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Fried Chicken,Main Meal,60,28,1680,4,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Halo-Halo,Dessert,45,8,360,1.1428571428571428,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Iced Tea,Beverage,15,20,300,2.857142857142857,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Instant Noodles,Snack,25,34,850,4.857142857142857,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Lumpia Shanghai,Snack,35,18,630,2.5714285714285716,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Pork Sisig Rice,Main Meal,70,31,2170,4.428571428571429,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Siomai Rice,Snack,40,31,1240,4.428571428571429,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Soft Drinks,Beverage,20,31,620,4.428571428571429,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Spaghetti,Main Meal,50,13,650,1.8571428571428572,2,1,0,0,Low Demand
12/30/2024,2025,1,12,Vegetable Meal,Main Meal,55,19,1045,2.7142857142857144,2,1,0,0,Low Demand
1/6/2025,2025,2,1,Banana Cue,Snack,15,141,2115,20.142857142857142,2,0,0,1,High Demand
1/6/2025,2025,2,1,Beef Tapa Rice,Main Meal,75,210,15750,30,2,0,0,1,High Demand
1/6/2025,2025,2,1,Bottled Water,Beverage,15,177,2655,25.285714285714285,2,0,0,1,High Demand
1/6/2025,2025,2,1,Buko Pandan,Dessert,40,95,3800,13.571428571428571,2,0,0,1,High Demand
1/6/2025,2025,2,1,Burger Steak,Main Meal,60,158,9480,22.571428571428573,2,0,0,1,High Demand
1/6/2025,2025,2,1,Chicken Adobo Rice,Main Meal,65,281,18265,40.142857142857146,2,0,0,1,High Demand
1/6/2025,2025,2,1,Coffee (Hot/Iced),Beverage,25,273,6825,39,2,0,0,1,High Demand
1/6/2025,2025,2,1,French Fries,Snack,30,141,4230,20.142857142857142,2,0,0,1,High Demand
1/6/2025,2025,2,1,Fried Chicken,Main Meal,60,244,14640,34.857142857142854,2,0,0,1,High Demand
1/6/2025,2025,2,1,Halo-Halo,Dessert,45,88,3960,12.571428571428571,2,0,0,1,High Demand
1/6/2025,2025,2,1,Iced Tea,Beverage,15,329,4935,47,2,0,0,1,High Demand
1/6/2025,2025,2,1,Instant Noodles,Snack,25,267,6675,38.142857142857146,2,0,0,1,High Demand
1/6/2025,2025,2,1,Lumpia Shanghai,Snack,35,166,5810,23.714285714285715,2,0,0,1,High Demand
1/6/2025,2025,2,1,Pork Sisig Rice,Main Meal,70,229,16030,32.714285714285715,2,0,0,1,High Demand
1/6/2025,2025,2,1,Siomai Rice,Snack,40,220,8800,31.428571428571427,2,0,0,1,High Demand
1/6/2025,2025,2,1,Soft Drinks,Beverage,20,220,4400,31.428571428571427,2,0,0,1,High Demand
1/6/2025,2025,2,1,Spaghetti,Main Meal,50,180,9000,25.714285714285715,2,0,0,1,High Demand
1/6/2025,2025,2,1,Vegetable Meal,Main Meal,55,108,5940,15.428571428571429,2,0,0,1,High Demand
1/13/2025,2025,3,1,Banana Cue,Snack,15,131,1965,18.714285714285715,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Beef Tapa Rice,Main Meal,75,173,12975,24.714285714285715,2,0,0,0,High Demand
1/13/2025,2025,3,1,Bottled Water,Beverage,15,170,2550,24.285714285714285,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Buko Pandan,Dessert,40,64,2560,9.142857142857142,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Burger Steak,Main Meal,60,117,7020,16.714285714285715,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Chicken Adobo Rice,Main Meal,65,251,16315,35.857142857142854,2,0,0,0,High Demand
1/13/2025,2025,3,1,Coffee (Hot/Iced),Beverage,25,216,5400,30.857142857142858,2,0,0,0,Low Demand
1/13/2025,2025,3,1,French Fries,Snack,30,104,3120,14.857142857142858,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Fried Chicken,Main Meal,60,224,13440,32,2,0,0,0,High Demand
1/13/2025,2025,3,1,Halo-Halo,Dessert,45,78,3510,11.142857142857142,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Iced Tea,Beverage,15,274,4110,39.142857142857146,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Instant Noodles,Snack,25,254,6350,36.285714285714285,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Lumpia Shanghai,Snack,35,152,5320,21.714285714285715,2,0,0,0,Low Demand
1/13/2025,2025,3,1,Pork Sisig Rice,Main Meal,70,232,16240,33.142857142857146,2,0,0,0,High Demand
1/13/2025,2025,3,1,Siomai Rice,Snack,40,189,7560,27,2,0,0,0,High Demand
1/13/2025,2025,3,1,Soft Drinks,Beverage,20,215,4300,30.714285714285715,2,0,0,0,High Demand
1/13/2025,2025,3,1,Spaghetti,Main Meal,50,148,7400,21.142857142857142,2,0,0,0,High Demand
1/13/2025,2025,3,1,Vegetable Meal,Main Meal,55,108,5940,15.428571428571429,2,0,0,0,High Demand
1/20/2025,2025,4,1,Banana Cue,Snack,15,109,1635,15.571428571428571,2,0,0,0,Low Demand
1/20/2025,2025,4,1,Beef Tapa Rice,Main Meal,75,167,12525,23.857142857142858,2,0,0,0,Low Demand
1/20/2025,2025,4,1,Bottled Water,Beverage,15,175,2625,25,2,0,0,0,High Demand
1/20/2025,2025,4,1,Buko Pandan,Dessert,40,68,2720,9.714285714285714,2,0,0,0,High Demand
1/20/2025,2025,4,1,Burger Steak,Main Meal,60,115,6900,16.428571428571427,2,0,0,0,Low Demand
1/20/2025,2025,4,1,Chicken Adobo Rice,Main Meal,65,275,17875,39.285714285714285,2,0,0,0,High Demand
1/20/2025,2025,4,1,Coffee (Hot/Iced),Beverage,25,234,5850,33.42857142857143,2,0,0,0,High Demand
1/20/2025,2025,4,1,French Fries,Snack,30,106,3180,15.142857142857142,2,0,0,0,Low Demand
1/20/2025,2025,4,1,Fried Chicken,Main Meal,60,235,14100,33.57142857142857,2,0,0,0,High Demand
1/20/2025,2025,4,1,Halo-Halo,Dessert,45,94,4230,13.428571428571429,2,0,0,0,High Demand
1/20/2025,2025,4,1,Iced Tea,Beverage,15,304,4560,43.42857142857143,2,0,0,0,High Demand
